ArealAttributionType,PoliceDistrict,PoliceMerhav,PoliceStation,Settlement_Council,StatArea,Quarter,StatisticCrimeGroup,StatisticCrimeType,TikimSum
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שפט קדם,ירושלים,30000136.0,2020-Q1,עבירות מרמה,שאר עבירות מרמה,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שפט קדם,ירושלים,30000136.0,2020-Q1,עבירות נגד גוף,רשלנות ופחזות פלילית,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שפט קדם,ירושלים,30000136.0,2020-Q1,עבירות סדר ציבורי,איומים,5
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שפט קדם,ירושלים,30000136.0,2020-Q1,עבירות סדר ציבורי,הסגות גבול,3
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שפט קדם,ירושלים,30000136.0,2020-Q1,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,3
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שפט קדם,ירושלים,30000136.0,2020-Q1,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,5
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שפט קדם,ירושלים,30000136.0,2020-Q1,עבירות סדר ציבורי,עבירות על חוק הכניסה לישראל,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שפט קדם,ירושלים,30000136.0,2020-Q1,עבירות סדר ציבורי,פגיעה בפרטיות,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שפט קדם,ירושלים,30000136.0,2020-Q1,עבירות סדר ציבורי,קטטות והפרעות ברחובות,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שפט קדם,ירושלים,30000136.0,2020-Q1,קבוצת כל השאר,סטיסטי כל השאר,5
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שפט קדם,ירושלים,30000136.0,2020-Q2,עבירות כלפי המוסר,שמוש בסמים מסוכנים,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שפט קדם,ירושלים,30000136.0,2020-Q2,עבירות כלפי הרכוש,גניבה מתוך רכב,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שפט קדם,ירושלים,30000136.0,2020-Q2,עבירות כלפי הרכוש,גניבה שמוש רכב ללא רשות,5
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שפט קדם,ירושלים,30000136.0,2020-Q2,עבירות כלפי הרכוש,גניבות אחרות,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שפט קדם,ירושלים,30000136.0,2020-Q2,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,5
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שפט קדם,ירושלים,30000136.0,2020-Q2,עבירות כלפי הרכוש,החזקת רכוש גנוב,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שפט קדם,ירושלים,30000136.0,2020-Q2,עבירות כלפי הרכוש,התפרצות לבית דירה,5
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שפט קדם,ירושלים,30000136.0,2020-Q2,עבירות כלפי הרכוש,התפרצות לבתי עסק ומוסדות,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שפט קדם,ירושלים,30000136.0,2020-Q2,עבירות כלפי הרכוש,תקיפה לשם גניבה,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שפט קדם,ירושלים,30000136.0,2020-Q2,עבירות מרמה,מרמה ועושק,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שפט קדם,ירושלים,30000136.0,2020-Q2,עבירות מרמה,עבירות הנוגעות לכרטיסי חיוב,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שפט קדם,ירושלים,30000136.0,2020-Q2,עבירות נגד גוף,רשלנות ופחזות פלילית,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שפט קדם,ירושלים,30000136.0,2020-Q2,עבירות סדר ציבורי,איומים,7
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שפט קדם,ירושלים,30000136.0,2020-Q2,עבירות סדר ציבורי,הסגות גבול,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שפט קדם,ירושלים,30000136.0,2020-Q2,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שפט קדם,ירושלים,30000136.0,2020-Q2,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,6
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שפט קדם,ירושלים,30000136.0,2020-Q2,עבירות סדר ציבורי,עבירות על חוק הכניסה לישראל,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שפט קדם,ירושלים,30000136.0,2020-Q2,עבירות סדר ציבורי,קטטות והפרעות ברחובות,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שפט קדם,ירושלים,30000136.0,2020-Q2,עבירות סדר ציבורי,תקיפת והכשלת שוטר,2
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שפט קדם,ירושלים,30000136.0,2020-Q2,קבוצת כל השאר,סטיסטי כל השאר,7
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שפט קדם,ירושלים,30000136.0,2020-Q3,עבירות כלפי המוסר,שמוש בסמים מסוכנים,1
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שפט קדם,ירושלים,30000136.0,2020-Q3,עבירות כלפי הרכוש,גניבה שמוש רכב ללא רשות,5
תיקים באזור סטטיסטי,מחוז ירושלים,מרחב קדם ירושלים,תחנת שפט קדם,ירושלים,30000136.0,2020-Q3,עבירות כלפי הרכוש,גניבות אחרות,1
